"innovation_challenge_key","renewed_yorn","top_vertical_market_name","four_quarter_bookings_band","service_fee_amount","software_usage_type","product_type","service_sales_node_base_sub_scms_name","product_sales_channel_code","contract_line_multi_year_discount_yorn","service_contract_classification","installed_product_type","finalPredictions","Prediction"
4217822,"Y",3,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
4799503,"Y",3,5,-0.126728629032879,1,6,2,9,1,1,1,"N","Incorrect"
4192794,"Y",3,5,-0.126728629032879,5,5,2,9,1,1,1,"N","Incorrect"
5797599,"N",3,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Incorrect"
5861571,"Y",3,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
4595219,"N",3,5,-0.126728629032879,5,5,2,9,1,1,1,"N","Correct"
2919901,"N",13,5,-0.126728629032879,3,3,4,7,1,1,1,"N","Correct"
7548313,"N",13,5,-0.126728629032879,3,3,2,7,1,1,1,"N","Correct"
1803013,"Y",11,1,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
3986754,"Y",11,1,-0.126728629032879,1,1,2,9,1,1,1,"Y","Correct"
6776542,"Y",11,1,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
3153704,"Y",11,1,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
7357682,"N",12,8,-0.0705489465342343,1,8,4,8,1,1,2,"N","Correct"
7875,"N",12,8,-0.0143692640355896,1,1,4,8,1,1,2,"N","Correct"
2020815,"Y",12,8,-0.126728629032879,1,1,2,8,2,1,1,"Y","Correct"
242951,"Y",9,6,-0.126728629032879,1,13,2,9,1,4,2,"Y","Correct"
2987240,"Y",9,6,-0.126728629032879,1,8,2,9,1,4,2,"Y","Correct"
7501320,"Y",9,6,-0.126728629032879,1,13,2,9,1,4,2,"Y","Correct"
2688251,"Y",9,6,-0.126728629032879,1,13,2,9,1,4,2,"Y","Correct"
4730636,"Y",9,6,-0.126728629032879,1,13,2,9,1,4,2,"Y","Correct"
2953374,"Y",9,6,-0.126728629032879,1,6,3,9,1,4,2,"Y","Correct"
1152777,"Y",9,6,-0.126728629032879,1,13,3,9,1,4,2,"Y","Correct"
2292045,"Y",9,6,-0.126728629032879,1,13,3,9,1,4,2,"Y","Correct"
5019239,"Y",9,6,-0.126728629032879,1,8,3,9,1,4,2,"Y","Correct"
5019240,"Y",9,6,-0.126728629032879,1,8,2,9,1,4,2,"Y","Correct"
8029,"Y",9,6,0.213024688935115,1,18,3,9,1,4,2,"Y","Correct"
2961235,"Y",10,2,-0.126728629032879,3,3,1,3,1,1,1,"Y","Correct"
4168560,"Y",10,2,-0.126728629032879,3,3,1,3,1,1,1,"Y","Correct"
3571571,"Y",10,2,-0.126728629032879,3,3,1,3,1,1,2,"Y","Correct"
2961236,"Y",10,2,-0.126728629032879,3,3,1,3,1,1,1,"Y","Correct"
8065,"N",9,9,0.299969435659208,1,11,2,8,2,1,2,"N","Correct"
8074,"N",7,2,-0.0344334363565341,1,6,4,9,1,1,2,"N","Correct"
8082,"Y",10,4,0.420354469584876,1,19,2,9,1,1,2,"Y","Correct"
5934056,"Y",10,3,-0.126728629032879,5,5,2,1,2,1,1,"Y","Correct"
5499740,"Y",10,3,-0.126728629032879,5,5,2,1,2,1,1,"Y","Correct"
5989076,"N",7,6,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
1367328,"N",6,3,-0.126728629032879,1,16,2,9,1,1,2,"N","Correct"
1367329,"Y",6,3,-0.126728629032879,1,16,2,9,1,1,2,"N","Incorrect"
678534,"N",6,3,-0.126728629032879,1,7,2,9,1,1,1,"N","Correct"
2334425,"Y",7,6,-0.126728629032879,1,4,2,1,1,1,1,"Y","Correct"
8266,"Y",7,6,-0.0678737235581084,1,11,2,9,1,1,2,"Y","Correct"
8286,"N",4,7,-0.0812498384387381,1,15,2,9,1,3,2,"N","Correct"
7742293,"Y",11,5,-0.126728629032879,1,4,2,1,1,1,1,"Y","Correct"
5927281,"Y",11,5,-0.126728629032879,1,4,2,1,1,1,1,"Y","Correct"
6799753,"Y",11,5,-0.126728629032879,1,14,2,6,1,1,2,"Y","Correct"
6724959,"Y",11,5,-0.126728629032879,1,1,2,1,1,1,1,"Y","Correct"
6724962,"Y",11,5,-0.126728629032879,1,1,2,1,1,1,1,"Y","Correct"
6724960,"Y",11,5,-0.126728629032879,1,1,2,1,1,1,1,"Y","Correct"
1699406,"Y",10,4,-0.126728629032879,5,5,2,1,1,1,1,"N","Incorrect"
6462776,"Y",10,4,-0.126728629032879,5,5,2,1,1,1,1,"N","Incorrect"
3278104,"Y",10,4,-0.126728629032879,1,1,2,1,1,1,2,"Y","Correct"
4582204,"Y",10,4,-0.126728629032879,1,4,2,1,1,1,1,"N","Incorrect"
5638067,"N",10,4,-0.126728629032879,1,16,2,1,1,1,2,"N","Correct"
4544133,"N",10,4,-0.126728629032879,1,4,2,1,1,1,1,"Y","Incorrect"
3485471,"Y",10,4,-0.126728629032879,1,16,2,1,1,1,2,"N","Incorrect"
3278105,"N",10,4,-0.126728629032879,1,1,2,1,1,1,2,"Y","Incorrect"
8355,"N",10,4,1.55598662295034,1,6,2,9,1,1,2,"N","Correct"
6573491,"N",10,4,-0.126728629032879,1,1,2,1,1,1,2,"N","Correct"
8433,"N",1,6,0.307995104587586,5,19,1,9,1,1,2,"N","Correct"
4699041,"Y",4,6,-0.126728629032879,1,4,1,1,1,1,2,"N","Incorrect"
2354155,"Y",4,6,-0.126728629032879,1,4,1,1,1,1,2,"N","Incorrect"
6248595,"Y",4,6,-0.126728629032879,1,4,1,1,1,1,1,"N","Incorrect"
2354156,"N",4,6,-0.126728629032879,1,4,1,1,1,1,2,"N","Correct"
6549442,"N",4,6,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
2550933,"Y",6,5,-0.126728629032879,5,5,2,1,1,1,1,"Y","Correct"
7270052,"Y",6,5,-0.126728629032879,1,13,2,1,1,1,1,"Y","Correct"
474975,"Y",6,5,-0.126728629032879,1,4,2,1,1,1,1,"Y","Correct"
7260880,"Y",6,5,-0.126728629032879,1,13,2,1,1,1,1,"Y","Correct"
4026025,"Y",6,5,-0.126728629032879,5,10,2,1,1,1,1,"Y","Correct"
5293390,"Y",6,5,-0.126728629032879,1,16,2,1,1,1,2,"Y","Correct"
5293391,"Y",6,5,-0.126728629032879,1,16,2,1,1,1,2,"Y","Correct"
6884144,"Y",1,4,-0.126728629032879,1,16,1,1,1,1,2,"Y","Correct"
3086526,"Y",1,4,-0.126728629032879,1,5,1,1,1,1,1,"Y","Correct"
6884145,"Y",1,4,-0.126728629032879,1,16,1,1,2,1,2,"Y","Correct"
6884141,"Y",1,4,-0.126728629032879,1,16,1,1,1,1,2,"Y","Correct"
2252308,"Y",1,4,-0.126728629032879,1,8,1,1,1,1,1,"Y","Correct"
954185,"Y",1,4,-0.126728629032879,1,7,1,1,2,1,1,"Y","Correct"
3995604,"Y",1,4,-0.126728629032879,1,7,1,1,1,1,1,"Y","Correct"
3995607,"Y",1,4,-0.126728629032879,1,7,1,1,1,1,1,"Y","Correct"
3599923,"Y",1,4,-0.126728629032879,1,14,1,9,1,1,1,"N","Incorrect"
5966381,"Y",1,4,-0.126728629032879,1,7,1,1,2,1,1,"Y","Correct"
5966377,"Y",1,4,-0.126728629032879,1,7,1,1,1,1,1,"Y","Correct"
130320,"Y",1,4,-0.126728629032879,1,16,1,9,1,1,2,"Y","Correct"
130323,"Y",1,4,-0.126728629032879,1,16,1,9,1,1,2,"Y","Correct"
8769,"Y",1,4,0.447106699346135,5,14,1,9,2,1,2,"Y","Correct"
5850649,"N",8,4,-0.126728629032879,3,3,2,9,1,1,2,"N","Correct"
2156086,"N",8,4,-0.126728629032879,3,3,2,9,1,1,1,"N","Correct"
6879042,"N",8,4,-0.126728629032879,3,3,2,9,1,1,2,"N","Correct"
6089894,"N",8,4,-0.126728629032879,3,3,2,9,1,1,2,"N","Correct"
1752097,"N",8,4,-0.126728629032879,3,3,2,9,1,1,1,"N","Correct"
1558747,"N",8,4,-0.126728629032879,3,3,2,9,1,1,1,"N","Correct"
3145375,"N",8,4,-0.126728629032879,3,3,2,9,1,1,2,"N","Correct"
1245075,"N",8,4,-0.126728629032879,3,3,2,9,1,1,1,"N","Correct"
4041324,"N",8,4,-0.126728629032879,3,3,2,9,1,1,1,"N","Correct"
1498128,"N",8,4,-0.126728629032879,4,3,2,9,1,1,1,"N","Correct"
856002,"N",8,4,-0.126728629032879,3,3,2,9,1,1,1,"N","Correct"
5896615,"Y",8,5,-0.126728629032879,1,4,2,8,1,1,2,"Y","Correct"
3617575,"Y",8,5,-0.126728629032879,1,8,2,8,1,1,2,"Y","Correct"
5002614,"Y",8,5,-0.126728629032879,1,8,2,8,1,1,2,"Y","Correct"
1091938,"Y",8,5,-0.126728629032879,1,8,2,8,1,1,2,"Y","Correct"
2768715,"Y",6,3,-0.126728629032879,1,5,1,4,2,1,1,"Y","Correct"
5439210,"Y",6,3,-0.126728629032879,1,7,1,4,2,1,1,"Y","Correct"
1854772,"Y",6,3,-0.083925061414864,5,11,1,4,2,1,2,"Y","Correct"
7660043,"Y",6,3,-0.0638608890939195,1,11,1,4,2,1,2,"Y","Correct"
8833,"Y",6,3,-0.126728629032879,5,11,1,9,2,1,1,"Y","Correct"
4141885,"Y",11,5,-0.126728629032879,1,8,2,9,2,1,2,"Y","Correct"
942650,"Y",7,3,-0.126728629032879,1,8,2,1,1,1,1,"Y","Correct"
1369305,"Y",7,3,-0.126728629032879,1,7,2,1,1,1,1,"Y","Correct"
1258628,"Y",7,3,-0.126728629032879,1,16,2,1,1,1,2,"N","Incorrect"
1369306,"Y",7,3,-0.126728629032879,1,7,2,1,1,1,1,"Y","Correct"
1369304,"N",7,3,-0.126728629032879,1,7,2,1,1,1,1,"Y","Incorrect"
3634801,"Y",7,3,-0.126728629032879,1,14,2,1,1,1,2,"Y","Correct"
3526822,"Y",7,3,-0.126728629032879,1,16,2,1,1,1,2,"Y","Correct"
8935,"Y",7,3,0.658449314460084,1,14,2,1,1,1,2,"Y","Correct"
6221016,"N",9,6,-0.126728629032879,1,8,2,9,1,1,1,"N","Correct"
3661020,"N",9,6,-0.126728629032879,5,5,2,9,1,1,1,"Y","Incorrect"
761013,"Y",9,6,-0.126728629032879,5,5,2,9,1,3,1,"Y","Correct"
9276,"Y",9,6,1.02094202772515,5,14,2,9,1,3,2,"Y","Correct"
9275,"N",9,6,1.02094202772515,5,14,2,9,1,1,2,"N","Correct"
919501,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
5780259,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
7014896,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
5791657,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
3486919,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
4325404,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
5875850,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
718483,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
1548898,"N",13,1,-0.126728629032879,3,3,1,1,1,1,1,"N","Correct"
1428403,"N",13,1,-0.126728629032879,3,3,1,1,1,1,1,"N","Correct"
4065310,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
1402726,"N",13,1,-0.126728629032879,3,3,1,1,1,1,2,"N","Correct"
7896509,"N",13,1,-0.126728629032879,3,3,1,1,1,1,1,"N","Correct"
6245770,"N",13,1,-0.126728629032879,3,3,1,1,1,1,1,"N","Correct"
7678057,"N",13,1,-0.126728629032879,3,3,1,1,1,1,1,"N","Correct"
2650114,"Y",13,2,-0.126728629032879,1,16,4,1,1,1,2,"Y","Correct"
6557332,"Y",13,2,-0.126728629032879,5,5,4,1,1,1,1,"Y","Correct"
5504430,"Y",13,2,-0.126728629032879,5,5,4,1,1,1,1,"Y","Correct"
5988803,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,2,"Y","Correct"
3477458,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,1,"Y","Correct"
1508850,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,1,"Y","Correct"
3892130,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,1,"Y","Correct"
4066582,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,1,"Y","Correct"
3341115,"Y",4,5,-0.126728629032879,4,3,2,5,1,1,1,"Y","Correct"
537818,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,1,"Y","Correct"
4830537,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,2,"Y","Correct"
3627167,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,2,"Y","Correct"
4071696,"Y",4,5,-0.126728629032879,3,3,2,5,1,1,2,"Y","Correct"
6617415,"Y",9,2,-0.126728629032879,1,13,1,1,1,1,2,"Y","Correct"
1993856,"Y",9,2,-0.126728629032879,1,13,1,1,1,1,2,"Y","Correct"
1080371,"Y",9,2,-0.126728629032879,1,6,1,1,1,1,2,"Y","Correct"
4617843,"Y",9,2,-0.126728629032879,1,6,1,1,1,1,2,"Y","Correct"
6625381,"Y",9,2,-0.126728629032879,1,8,1,1,1,1,2,"Y","Correct"
7296824,"Y",11,5,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
3869986,"Y",11,5,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
1548324,"Y",11,5,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
9592,"Y",11,5,0.384238959407176,1,18,1,9,1,1,2,"Y","Correct"
9663,"N",3,6,-0.110677291176123,1,15,1,9,1,1,2,"N","Correct"
9665,"N",3,6,-0.110677291176123,1,15,3,9,1,1,2,"N","Correct"
1122896,"Y",1,3,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
254017,"Y",1,3,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
2706886,"N",6,5,-0.126728629032879,1,13,2,9,2,1,2,"N","Correct"
5705081,"N",6,5,-0.126728629032879,1,13,2,9,2,1,2,"N","Correct"
5477967,"N",6,5,-0.126728629032879,1,13,2,9,2,1,2,"N","Correct"
7527015,"N",6,5,-0.126728629032879,1,13,2,9,2,1,2,"N","Correct"
7509870,"N",6,5,-0.126728629032879,1,13,2,9,2,1,2,"N","Correct"
2421244,"N",6,5,-0.126728629032879,1,8,2,9,2,1,2,"N","Correct"
4701199,"N",4,5,-0.126728629032879,5,5,1,4,2,1,1,"N","Correct"
7810528,"N",4,5,-0.126728629032879,1,16,1,4,2,1,2,"N","Correct"
1790880,"N",4,5,-0.126728629032879,1,4,1,4,2,1,1,"N","Correct"
6595054,"Y",7,1,-0.126728629032879,5,5,1,3,1,1,1,"N","Incorrect"
9737,"N",6,6,-0.126728629032879,5,17,2,9,1,1,2,"N","Correct"
9739,"Y",6,6,-0.126728629032879,5,17,2,9,1,1,2,"N","Incorrect"
10069,"N",4,3,0.441756253393883,1,19,1,9,1,1,2,"Y","Incorrect"
1752318,"Y",9,5,-0.126728629032879,1,16,4,8,1,1,2,"Y","Correct"
6127593,"Y",9,5,-0.126728629032879,1,5,4,9,1,1,1,"N","Incorrect"
3330028,"Y",4,5,-0.126728629032879,1,7,2,9,1,1,1,"Y","Correct"
1058037,"Y",4,5,-0.126728629032879,1,6,2,9,1,1,1,"Y","Correct"
3038395,"Y",4,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
2547165,"Y",4,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
3330029,"Y",4,5,-0.126728629032879,1,7,2,9,1,4,1,"Y","Correct"
2547167,"Y",4,5,-0.126728629032879,1,16,2,9,1,4,2,"Y","Correct"
1058035,"Y",4,5,-0.126728629032879,1,6,2,9,1,4,1,"Y","Correct"
3728629,"Y",4,5,1.15202795355532,1,6,2,8,1,4,2,"Y","Correct"
3728632,"Y",4,5,1.15202795355532,1,6,2,8,1,4,2,"Y","Correct"
10243,"N",4,4,0.213024688935115,1,18,4,4,1,1,2,"N","Correct"
5681786,"N",4,4,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
4766917,"N",4,4,-0.126728629032879,1,13,4,4,1,1,2,"N","Correct"
3058572,"N",4,4,-0.126728629032879,1,4,4,4,1,1,1,"N","Correct"
5801182,"N",1,5,-0.126728629032879,1,8,2,4,2,1,1,"N","Correct"
2050784,"N",4,1,-0.126728629032879,1,4,1,1,2,1,1,"N","Correct"
582268,"N",4,1,-0.126728629032879,1,1,1,5,2,1,1,"N","Correct"
2050785,"Y",4,1,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
582269,"Y",4,1,-0.126728629032879,1,1,1,5,1,1,1,"Y","Correct"
2306781,"Y",4,1,-0.126728629032879,1,8,1,5,1,1,2,"Y","Correct"
7132747,"Y",4,1,-0.126728629032879,1,4,1,5,1,1,1,"Y","Correct"
2306780,"N",4,1,-0.126728629032879,1,8,1,5,2,1,2,"N","Correct"
10411,"N",4,1,-0.126728629032879,1,18,1,5,2,1,2,"N","Correct"
6991542,"Y",4,1,-0.126728629032879,1,13,1,5,1,1,2,"Y","Correct"
6991543,"Y",4,1,-0.126728629032879,1,13,1,5,1,1,2,"Y","Correct"
6991544,"N",4,1,-0.126728629032879,1,13,1,5,2,1,2,"N","Correct"
3360473,"Y",4,1,-0.126728629032879,1,1,1,1,1,1,1,"Y","Correct"
1785300,"N",4,1,-0.126728629032879,1,8,1,5,2,1,2,"N","Correct"
5496214,"Y",4,1,-0.126728629032879,1,8,1,5,1,1,2,"Y","Correct"
1847257,"N",4,1,-0.126728629032879,1,8,1,5,2,1,2,"N","Correct"
6928280,"Y",4,1,-0.126728629032879,1,16,1,5,1,1,2,"Y","Correct"
5037713,"Y",4,1,-0.126728629032879,1,13,1,5,1,1,2,"Y","Correct"
3621615,"Y",9,4,-0.126728629032879,1,10,4,4,1,1,1,"Y","Correct"
3187918,"Y",9,4,-0.126728629032879,1,11,4,4,1,1,1,"Y","Correct"
3949769,"Y",9,4,-0.126728629032879,1,10,4,4,1,1,1,"Y","Correct"
1890158,"N",11,6,-0.126728629032879,1,4,2,3,1,1,1,"N","Correct"
6436096,"Y",9,5,-0.126728629032879,1,8,4,1,1,1,1,"Y","Correct"
3570514,"Y",9,5,-0.126728629032879,1,8,4,4,1,1,1,"N","Incorrect"
7686826,"Y",9,5,-0.126728629032879,1,13,4,2,1,1,2,"Y","Correct"
5302325,"Y",9,5,-0.126728629032879,1,13,4,2,1,1,2,"Y","Correct"
2728807,"Y",9,5,-0.126728629032879,1,6,4,2,1,1,2,"Y","Correct"
5980824,"Y",9,3,-0.126728629032879,1,7,1,9,1,1,1,"Y","Correct"
2556262,"Y",13,2,-0.126728629032879,5,5,4,1,1,1,1,"Y","Correct"
2823886,"Y",10,6,-0.126728629032879,1,16,3,1,1,1,2,"Y","Correct"
3563872,"N",10,6,-0.126728629032879,1,5,2,1,1,1,1,"N","Correct"
1347378,"N",10,6,-0.126728629032879,1,7,2,1,1,1,1,"N","Correct"
6811089,"Y",10,6,-0.126728629032879,1,7,2,1,1,1,1,"N","Incorrect"
6811091,"N",10,6,-0.126728629032879,1,7,2,1,1,1,1,"N","Correct"
4672737,"Y",10,6,-0.126728629032879,1,7,3,1,1,1,1,"Y","Correct"
475259,"Y",6,2,-0.126728629032879,1,13,2,5,2,1,1,"Y","Correct"
5589781,"Y",6,2,-0.126728629032879,1,6,2,5,2,1,1,"Y","Correct"
2996787,"N",11,6,2.0990568871039,3,10,2,9,1,1,1,"N","Correct"
421738,"Y",3,4,-0.126728629032879,1,1,2,3,2,1,1,"Y","Correct"
6760783,"N",11,2,-0.126728629032879,1,8,4,9,1,1,1,"Y","Incorrect"
6760782,"Y",11,2,-0.126728629032879,1,8,4,9,1,1,1,"Y","Correct"
6760785,"Y",11,2,-0.126728629032879,1,8,4,9,1,1,1,"Y","Correct"
5562637,"Y",8,5,-0.126728629032879,1,7,2,1,2,1,1,"Y","Correct"
5525220,"Y",8,5,-0.126728629032879,1,8,2,1,2,1,2,"Y","Correct"
11066,"N",10,5,-0.0464719397491008,1,11,2,9,2,4,2,"Y","Incorrect"
11213,"Y",4,3,33.4927985119418,1,2,1,1,1,1,2,"Y","Correct"
510105,"N",4,3,-0.126728629032879,3,5,1,1,1,1,1,"Y","Incorrect"
11215,"N",4,3,33.4927985119418,1,2,2,1,1,1,2,"N","Correct"
3827066,"N",4,3,-0.126728629032879,1,7,1,1,1,1,1,"N","Correct"
11239,"Y",6,3,0.00703251977341795,1,15,2,4,1,1,2,"Y","Correct"
6459989,"Y",9,2,-0.126728629032879,1,5,1,1,1,1,1,"Y","Correct"
379337,"Y",9,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
3634983,"Y",9,2,-0.126728629032879,1,4,1,1,2,1,1,"Y","Correct"
6472543,"N",10,5,-0.126728629032879,3,3,2,1,1,1,1,"N","Correct"
528589,"Y",9,1,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
4270993,"Y",9,1,-0.126728629032879,1,16,2,9,1,1,1,"Y","Correct"
528591,"Y",9,1,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
4270988,"Y",9,1,-0.126728629032879,1,16,1,9,1,1,1,"Y","Correct"
4270990,"Y",9,1,-0.126728629032879,1,16,2,9,1,1,1,"Y","Correct"
528590,"Y",9,1,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
6829503,"Y",9,1,-0.126728629032879,1,4,2,1,1,1,2,"Y","Correct"
6829502,"Y",9,1,-0.126728629032879,1,4,2,1,1,1,2,"Y","Correct"
6057921,"Y",9,1,-0.126728629032879,1,4,2,1,1,1,2,"Y","Correct"
2582169,"Y",9,1,-0.126728629032879,1,4,2,1,1,1,2,"Y","Correct"
3917194,"Y",9,1,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
6057920,"Y",9,1,-0.126728629032879,1,4,2,1,1,1,2,"Y","Correct"
2582168,"Y",9,1,-0.126728629032879,1,4,2,1,1,1,2,"Y","Correct"
3917196,"N",9,1,-0.126728629032879,5,6,1,9,1,1,2,"Y","Incorrect"
848002,"Y",9,1,-0.126728629032879,1,5,1,9,1,1,1,"Y","Correct"
11543,"Y",9,1,3.7643831897423,5,19,1,9,1,1,2,"Y","Correct"
2472291,"Y",9,1,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
346009,"Y",9,1,-0.126728629032879,5,6,1,9,1,1,2,"Y","Correct"
4574929,"Y",9,1,-0.126728629032879,1,8,2,9,1,1,2,"Y","Correct"
346008,"Y",9,1,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
1974378,"Y",9,1,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
1974374,"Y",9,1,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
499230,"Y",9,1,-0.126728629032879,1,8,2,2,1,1,2,"Y","Correct"
669347,"N",9,1,-0.126728629032879,5,6,2,9,1,1,2,"Y","Incorrect"
4381133,"Y",4,5,-0.126728629032879,1,4,1,5,1,1,2,"Y","Correct"
4681949,"Y",4,5,-0.126728629032879,1,4,1,5,1,1,1,"Y","Correct"
6722217,"Y",4,5,-0.126728629032879,1,4,2,5,1,1,2,"Y","Correct"
1690887,"Y",4,5,-0.126728629032879,1,4,2,5,1,1,2,"Y","Correct"
6039074,"Y",4,5,-0.126728629032879,1,4,1,5,1,1,1,"Y","Correct"
6039073,"Y",4,5,-0.126728629032879,1,4,2,5,1,1,1,"Y","Correct"
3989620,"N",4,5,-0.126728629032879,1,4,2,4,1,1,1,"N","Correct"
11581,"N",12,4,-0.113352514152249,1,15,2,1,1,1,2,"N","Correct"
5380791,"Y",8,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
6899318,"Y",8,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
5658681,"Y",8,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
2553995,"Y",8,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
5380790,"Y",8,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
911632,"Y",8,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
911633,"Y",8,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
2397867,"Y",8,2,-0.126728629032879,1,6,1,9,1,1,2,"Y","Correct"
3332528,"Y",8,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
7387663,"Y",8,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
7624427,"Y",8,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
2476234,"Y",8,2,-0.126728629032879,1,6,1,9,1,1,2,"Y","Correct"
3985648,"Y",9,5,-0.126728629032879,1,7,2,1,1,1,1,"Y","Correct"
5890520,"Y",9,5,-0.126728629032879,1,11,2,1,1,1,2,"Y","Correct"
11750,"Y",9,5,3.6199211490315,1,11,2,1,1,1,1,"Y","Correct"
11813,"Y",2,1,-0.113352514152249,1,15,4,9,1,1,2,"Y","Correct"
7201584,"N",6,4,-0.0464719397491008,1,11,2,9,1,4,2,"N","Correct"
3106908,"Y",4,2,-0.126728629032879,1,16,2,9,2,1,2,"Y","Correct"
6670030,"Y",4,2,-0.126728629032879,1,4,2,9,2,1,1,"Y","Correct"
3554974,"Y",10,3,-0.126728629032879,1,5,4,1,1,1,1,"Y","Correct"
3993313,"N",10,3,-0.126728629032879,1,8,1,1,1,1,1,"Y","Incorrect"
11909,"Y",10,3,0.790872851778318,1,14,4,9,1,1,2,"Y","Correct"
1289961,"Y",6,4,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
7340181,"Y",6,4,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
11958,"Y",6,4,0.324046442444342,5,14,2,1,1,2,2,"Y","Correct"
12120,"N",9,1,-0.112014902664186,1,15,1,1,2,1,2,"N","Correct"
12199,"Y",1,1,-0.102651622247746,1,15,2,4,1,1,2,"Y","Correct"
12197,"Y",1,1,-0.102651622247746,1,15,2,4,1,1,2,"Y","Correct"
12234,"Y",7,2,0.115379050306519,5,19,4,3,2,1,2,"Y","Correct"
12232,"Y",7,2,0.115379050306519,5,19,4,3,1,1,2,"Y","Correct"
6851421,"Y",7,3,-0.126728629032879,5,10,1,1,1,1,1,"N","Incorrect"
3064453,"N",7,3,-0.126728629032879,1,16,1,1,1,1,1,"N","Correct"
4933458,"Y",7,3,-0.126728629032879,1,13,1,1,1,1,1,"N","Incorrect"
5661369,"N",7,3,-0.126728629032879,1,4,1,1,1,1,1,"Y","Incorrect"
3305469,"N",7,3,-0.126728629032879,1,6,1,1,1,1,1,"Y","Incorrect"
5814665,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
2410380,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
5292836,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
2410381,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
2410378,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
3220374,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
1993090,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
1993091,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
6187935,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
452713,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
3191931,"Y",1,2,-0.126728629032879,1,13,4,4,1,1,2,"Y","Correct"
