"innovation_challenge_key","renewed_yorn","top_vertical_market_name","four_quarter_bookings_band","service_fee_amount","software_usage_type","product_type","service_sales_node_base_sub_scms_name","product_sales_channel_code","contract_line_multi_year_discount_yorn","service_contract_classification","installed_product_type","finalPredictions","Prediction"
4889723,"Y",13,7,-0.126728629032879,1,4,2,9,2,2,1,"Y","Correct"
4301469,"Y",13,7,-0.126728629032879,1,4,2,9,2,2,1,"Y","Correct"
6972206,"Y",13,7,-0.126728629032879,1,4,3,1,1,2,1,"Y","Correct"
381974,"Y",13,7,-0.126728629032879,1,13,3,9,1,2,1,"Y","Correct"
4301471,"Y",13,7,-0.126728629032879,1,4,3,9,1,2,1,"Y","Correct"
6972207,"Y",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
381978,"Y",13,7,-0.126728629032879,1,13,2,9,2,2,1,"Y","Correct"
4301470,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
6972209,"Y",13,7,-0.126728629032879,1,4,2,1,2,2,1,"Y","Correct"
381977,"Y",13,7,-0.126728629032879,1,13,2,9,1,2,1,"Y","Correct"
4301472,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
6972205,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Incorrect"
381975,"N",13,7,-0.126728629032879,1,13,2,9,1,2,1,"N","Correct"
4301473,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Incorrect"
6972208,"Y",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
381976,"Y",13,7,-0.126728629032879,1,13,2,9,1,2,1,"Y","Correct"
7602129,"Y",13,7,-0.126728629032879,1,6,2,9,1,2,1,"Y","Correct"
4634079,"Y",13,7,-0.126728629032879,1,16,2,9,1,2,1,"Y","Correct"
2305909,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
7602128,"Y",13,7,-0.126728629032879,1,6,2,9,2,2,1,"Y","Correct"
4634083,"Y",13,7,-0.126728629032879,1,16,3,9,1,2,1,"Y","Correct"
2305910,"Y",13,7,-0.126728629032879,5,5,2,9,2,2,1,"Y","Correct"
7602125,"N",13,7,-0.126728629032879,1,6,2,9,1,2,1,"N","Correct"
4634081,"N",13,7,-0.126728629032879,1,16,2,9,1,2,1,"N","Correct"
2305907,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
7602126,"Y",13,7,-0.126728629032879,1,6,3,9,1,2,1,"Y","Correct"
4634080,"Y",13,7,-0.126728629032879,1,16,2,9,1,2,1,"Y","Correct"
2305911,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
7602127,"Y",13,7,-0.126728629032879,1,6,2,9,1,2,1,"Y","Correct"
4634082,"Y",13,7,-0.126728629032879,1,16,2,9,2,2,1,"Y","Correct"
2305908,"Y",13,7,-0.126728629032879,5,5,3,9,1,2,1,"Y","Correct"
3161689,"Y",13,7,-0.126728629032879,1,4,2,1,2,2,1,"Y","Correct"
963126,"Y",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
3865266,"Y",13,7,-0.126728629032879,1,16,2,6,2,2,1,"Y","Correct"
6244796,"N",13,7,-0.126728629032879,5,10,2,9,1,2,1,"N","Correct"
3161691,"Y",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
963122,"Y",13,7,-0.126728629032879,1,4,3,1,1,2,1,"Y","Correct"
3865270,"Y",13,7,-0.126728629032879,1,16,3,6,1,2,1,"Y","Correct"
6244798,"Y",13,7,-0.126728629032879,5,10,2,9,1,2,1,"N","Incorrect"
3161690,"Y",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
963124,"Y",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Correct"
3865269,"Y",13,7,-0.126728629032879,1,16,2,6,1,2,1,"Y","Correct"
6244795,"Y",13,7,-0.126728629032879,5,10,2,9,1,2,1,"N","Incorrect"
3161688,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"N","Correct"
963123,"N",13,7,-0.126728629032879,1,4,2,1,1,2,1,"Y","Incorrect"
3865268,"N",13,7,-0.126728629032879,1,16,2,6,1,2,1,"N","Correct"
6244797,"Y",13,7,-0.126728629032879,5,10,2,9,2,2,1,"Y","Correct"
5738568,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
963125,"Y",13,7,-0.126728629032879,1,4,2,1,2,2,1,"Y","Correct"
3865267,"Y",13,7,-0.126728629032879,1,16,2,6,1,2,1,"Y","Correct"
6244799,"Y",13,7,-0.126728629032879,5,10,3,9,1,2,1,"Y","Correct"
5738566,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
662784,"Y",13,7,-0.126728629032879,1,6,3,9,1,2,1,"Y","Correct"
1125675,"Y",13,7,-0.126728629032879,5,5,2,9,2,2,1,"Y","Correct"
5738565,"Y",13,7,-0.126728629032879,1,4,2,9,2,2,1,"Y","Correct"
662788,"Y",13,7,-0.126728629032879,1,6,2,9,1,2,1,"Y","Correct"
1125677,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Incorrect"
5738569,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Correct"
662785,"N",13,7,-0.126728629032879,1,6,2,9,1,2,1,"N","Correct"
1125673,"Y",13,7,-0.126728629032879,5,5,3,9,1,2,1,"Y","Correct"
3161687,"Y",13,7,-0.126728629032879,1,4,3,1,1,2,1,"Y","Correct"
662787,"Y",13,7,-0.126728629032879,1,6,2,9,1,2,1,"Y","Correct"
1125674,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
5738567,"Y",13,7,-0.126728629032879,1,4,3,9,1,2,1,"Y","Correct"
662786,"Y",13,7,-0.126728629032879,1,6,2,9,2,2,1,"Y","Correct"
1125676,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
7677526,"Y",13,7,-0.126728629032879,1,4,2,9,2,2,1,"Y","Correct"
6796643,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
15495,"N",13,7,1.61484152842511,5,17,2,6,1,2,2,"N","Correct"
7677530,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"Y","Correct"
6796646,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
15496,"Y",13,7,1.61484152842511,5,17,2,6,2,2,2,"Y","Correct"
7677529,"N",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Correct"
6796645,"Y",13,7,-0.126728629032879,5,5,2,9,2,2,1,"Y","Correct"
15498,"Y",13,7,1.61484152842511,5,17,3,6,1,2,2,"Y","Correct"
7677528,"Y",13,7,-0.126728629032879,1,4,3,9,1,2,1,"Y","Correct"
6796647,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Incorrect"
15494,"Y",13,7,1.61484152842511,5,17,2,6,1,2,2,"Y","Correct"
7677527,"Y",13,7,-0.126728629032879,1,4,2,9,1,2,1,"N","Incorrect"
6796644,"Y",13,7,-0.126728629032879,5,5,3,9,1,2,1,"Y","Correct"
15497,"Y",13,7,1.61484152842511,5,17,2,6,1,2,2,"Y","Correct"
1651512,"N",13,7,-0.126728629032879,5,5,2,9,1,2,1,"N","Correct"
1651515,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
1651514,"Y",13,7,-0.126728629032879,5,5,2,9,1,2,1,"Y","Correct"
1651516,"Y",13,7,-0.126728629032879,5,5,2,9,2,2,1,"Y","Correct"
1651513,"Y",13,7,-0.126728629032879,5,5,3,9,1,2,1,"Y","Correct"
15518,"N",6,6,0.996865020940016,3,5,2,9,2,1,2,"N","Correct"
5048384,"N",6,6,-0.126728629032879,3,9,2,1,2,1,1,"N","Correct"
15646,"N",1,3,0.19697335107836,1,19,1,9,1,4,2,"N","Correct"
1397641,"Y",1,3,-0.126728629032879,1,7,1,9,1,1,1,"Y","Correct"
15650,"Y",1,3,0.19697335107836,1,19,1,9,1,4,2,"Y","Correct"
1397639,"Y",1,3,-0.126728629032879,1,7,1,9,1,1,1,"Y","Correct"
15648,"Y",1,3,0.19697335107836,1,19,1,9,1,4,2,"Y","Correct"
1397643,"Y",1,3,-0.126728629032879,1,7,1,9,1,4,1,"Y","Correct"
15651,"Y",1,3,0.19697335107836,1,19,1,9,1,1,2,"Y","Correct"
1397640,"Y",1,3,-0.126728629032879,1,7,1,9,1,4,1,"Y","Correct"
15647,"Y",1,3,0.19697335107836,1,19,1,9,1,4,2,"Y","Correct"
1397644,"N",1,3,-0.126728629032879,1,7,1,9,1,4,1,"Y","Incorrect"
15649,"Y",1,3,0.19697335107836,1,19,1,9,1,1,2,"Y","Correct"
1397642,"Y",1,3,-0.126728629032879,1,7,1,9,1,4,1,"Y","Correct"
15659,"N",6,3,0.505961604820906,1,19,2,9,1,1,2,"N","Correct"
7317486,"N",6,3,-0.126728629032879,1,7,2,1,1,1,2,"N","Correct"
7842680,"N",6,3,-0.126728629032879,1,7,2,1,1,1,1,"N","Correct"
2336832,"N",6,3,-0.126728629032879,1,4,2,1,1,1,1,"N","Correct"
5248368,"N",6,3,-0.126728629032879,1,16,2,1,1,1,2,"N","Correct"
5528316,"N",6,3,-0.126728629032879,1,5,2,1,1,1,1,"N","Correct"
1939092,"N",6,3,-0.126728629032879,1,7,2,1,1,1,1,"N","Correct"
790165,"N",6,3,-0.126728629032879,1,16,2,9,1,1,2,"N","Correct"
15674,"Y",6,6,-0.0999763992716197,1,15,2,9,1,1,2,"Y","Correct"
15675,"Y",6,6,-0.0999763992716197,1,15,2,9,1,1,2,"Y","Correct"
15677,"Y",6,6,-0.0999763992716197,1,15,2,9,1,1,2,"Y","Correct"
15676,"Y",6,6,-0.0999763992716197,1,15,1,9,1,1,2,"Y","Correct"
1448058,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
1797269,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
7500596,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
5475503,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
1797271,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
7500598,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
6252058,"Y",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
83625,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
6200004,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
1448060,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
83627,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
5475504,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
6200002,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
433921,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
6975328,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
6252061,"Y",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
6975329,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
433922,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
3334642,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
5617040,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
6252059,"N",13,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
3334645,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
1448061,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Incorrect"
5617042,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
5475502,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
7647823,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
5724542,"Y",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
7533435,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
6474973,"Y",13,2,-0.126728629032879,1,6,1,9,1,1,2,"Y","Correct"
7647821,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
5724540,"Y",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
7533434,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
6474974,"Y",13,2,-0.126728629032879,1,6,1,9,1,1,2,"Y","Correct"
566135,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
5180245,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Incorrect"
566134,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Incorrect"
482474,"Y",13,2,-0.126728629032879,1,16,1,9,1,1,2,"Y","Correct"
5180243,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
2625122,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
482477,"Y",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Incorrect"
2625123,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
4138441,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
7533433,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5836066,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
4668762,"Y",13,2,-0.126728629032879,1,6,1,9,1,1,2,"Y","Correct"
4138440,"Y",13,2,-0.126728629032879,1,8,1,9,1,1,2,"Y","Correct"
566132,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5836067,"Y",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Correct"
4668759,"Y",13,2,-0.126728629032879,1,6,1,9,1,1,2,"Y","Correct"
5144704,"Y",13,2,-0.126728629032879,1,8,1,6,1,1,2,"Y","Correct"
1797270,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
4403638,"Y",13,2,-0.126728629032879,1,16,1,9,1,1,2,"Y","Correct"
5144705,"Y",13,2,-0.126728629032879,1,8,1,6,1,1,2,"Y","Correct"
83626,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
4403637,"Y",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Incorrect"
6975331,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
7500599,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3334643,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
6200003,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3012776,"Y",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
5836068,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
433924,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
3012779,"Y",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
482476,"N",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Correct"
5617041,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
5724541,"N",13,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
6474971,"N",13,2,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
7647822,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
2625124,"N",13,2,-0.126728629032879,1,13,1,9,1,1,2,"Y","Incorrect"
5180244,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
4138442,"N",13,2,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
4403636,"N",13,2,-0.126728629032879,1,16,1,9,1,1,2,"N","Correct"
3012777,"N",13,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Incorrect"
4668760,"N",13,2,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
5144703,"N",13,2,-0.126728629032879,1,8,1,6,1,1,2,"N","Correct"
4375226,"Y",13,2,-0.126728629032879,1,1,1,9,1,1,2,"Y","Correct"
4375227,"Y",13,2,-0.126728629032879,1,1,1,9,1,1,2,"Y","Correct"
4375228,"N",13,2,-0.126728629032879,1,1,1,9,1,1,2,"N","Correct"
15727,"Y",13,2,0.297294212683082,1,18,1,9,1,1,2,"Y","Correct"
15728,"Y",13,2,0.297294212683082,1,18,1,9,1,1,2,"Y","Correct"
15729,"N",13,2,0.297294212683082,1,18,1,9,1,1,2,"N","Correct"
15886,"N",7,5,-0.113352514152249,1,15,4,9,1,1,2,"N","Correct"
16082,"N",10,10,-0.103989233735809,1,15,2,3,1,1,2,"N","Correct"
16084,"Y",1,4,-0.108002068199997,1,15,1,8,1,1,2,"Y","Correct"
16085,"Y",1,4,-0.108002068199997,1,15,1,8,1,1,2,"Y","Correct"
16083,"Y",1,4,-0.108002068199997,1,15,1,8,1,1,2,"Y","Correct"
16150,"N",9,1,-0.0999763992716197,1,15,2,7,1,1,2,"N","Correct"
1542235,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"N","Incorrect"
5135028,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
1619720,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"N","Incorrect"
1542234,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"N","Incorrect"
5135027,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
1619721,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"N","Incorrect"
2010047,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
6654595,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
1150935,"Y",11,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
2010048,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
6654594,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
1150936,"Y",11,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
4653285,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
6871989,"Y",11,5,-0.126728629032879,5,3,2,9,1,1,1,"Y","Correct"
4507685,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
4464546,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
4653284,"Y",11,5,-0.126728629032879,5,5,2,9,1,1,1,"Y","Correct"
6871990,"Y",11,5,-0.126728629032879,5,3,2,9,1,1,1,"Y","Correct"
4507684,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
4464547,"Y",11,5,-0.126728629032879,1,4,2,9,1,1,1,"Y","Correct"
5021048,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
65668,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
4863148,"Y",11,5,-0.126728629032879,5,3,2,9,1,1,1,"Y","Correct"
4582065,"Y",11,5,-0.126728629032879,5,10,2,9,1,1,1,"Y","Correct"
5021047,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
65667,"Y",11,5,-0.126728629032879,1,6,2,9,1,1,2,"Y","Correct"
4863147,"Y",11,5,-0.126728629032879,5,3,2,9,1,1,1,"Y","Correct"
4582066,"Y",11,5,-0.126728629032879,5,10,2,9,1,1,1,"Y","Correct"
16235,"Y",11,5,0.631697084698825,5,17,2,9,1,1,2,"Y","Correct"
868114,"Y",11,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
2647882,"Y",11,5,0.0899644320333221,5,3,2,9,1,1,1,"Y","Correct"
16236,"Y",11,5,0.631697084698825,5,17,2,9,1,1,2,"Y","Correct"
868115,"Y",11,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
2647881,"Y",11,5,0.0899644320333221,5,3,2,9,1,1,1,"Y","Correct"
7154570,"Y",11,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
7154571,"Y",11,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
2491191,"Y",7,5,-0.126728629032879,5,5,2,1,1,1,1,"Y","Correct"
5599700,"Y",7,5,-0.126728629032879,1,7,2,1,1,1,1,"Y","Correct"
3341334,"Y",7,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
3685591,"Y",7,5,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
5159377,"Y",7,5,-0.126728629032879,5,5,2,1,1,1,1,"Y","Correct"
4189461,"Y",7,5,-0.126728629032879,1,16,2,9,1,1,2,"Y","Correct"
5265151,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
3624824,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,2,"N","Incorrect"
1410713,"Y",7,5,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
4306317,"Y",7,5,-0.126728629032879,5,6,2,9,1,1,2,"Y","Correct"
16292,"Y",7,5,3.56507907802092,5,19,2,9,1,1,2,"Y","Correct"
7242586,"Y",7,5,-0.126728629032879,1,13,2,9,1,1,1,"Y","Correct"
16331,"Y",10,3,-0.0170444870117155,5,19,1,9,1,4,2,"Y","Correct"
16433,"N",12,1,-0.0999763992716197,1,15,1,9,2,1,2,"N","Correct"
3717739,"N",4,1,-0.126728629032879,1,8,1,9,1,1,2,"N","Correct"
5555775,"N",4,1,-0.126728629032879,1,1,1,9,1,1,1,"N","Correct"
2730247,"N",4,1,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
583002,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3267923,"N",4,1,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
5778923,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
6074945,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
72814,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
5271366,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
4819495,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3451140,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2046154,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2288245,"N",4,1,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
2532482,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
3727181,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
7399051,"N",4,1,-0.126728629032879,1,6,1,9,1,1,2,"N","Correct"
7235591,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
766523,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2013054,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
6612420,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1053116,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
2146457,"N",4,1,-0.126728629032879,1,13,1,9,1,1,2,"N","Correct"
1896421,"Y",8,4,-0.126728629032879,1,7,4,4,1,4,1,"Y","Correct"
1896422,"Y",8,4,-0.126728629032879,1,7,4,4,1,4,1,"Y","Correct"
1896423,"Y",8,4,-0.126728629032879,1,7,4,4,1,4,1,"Y","Correct"
1896420,"Y",8,4,-0.126728629032879,1,7,4,4,1,4,1,"Y","Correct"
16536,"Y",8,4,0.298631824171145,5,19,4,2,1,4,2,"Y","Correct"
16539,"Y",8,4,0.298631824171145,5,19,4,2,1,4,2,"Y","Correct"
16540,"Y",8,4,0.298631824171145,5,19,4,2,1,4,2,"Y","Correct"
16538,"Y",8,4,0.298631824171145,5,19,4,2,1,4,2,"Y","Correct"
3224368,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
138393,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Incorrect"
7285760,"N",6,2,-0.126728629032879,1,4,1,1,1,1,1,"N","Correct"
5635665,"N",6,2,-0.126728629032879,1,16,1,9,1,1,1,"N","Correct"
2392989,"N",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
5891538,"N",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Correct"
455372,"N",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Correct"
1409301,"N",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Correct"
3224372,"Y",6,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
138388,"Y",6,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
7285761,"Y",6,2,-0.126728629032879,1,4,1,1,1,1,1,"Y","Correct"
5635663,"Y",6,2,-0.126728629032879,1,16,1,9,1,1,1,"Y","Correct"
5891540,"Y",6,2,-0.126728629032879,1,4,1,9,1,1,1,"N","Incorrect"
3224371,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
2392993,"Y",6,2,-0.126728629032879,1,4,1,9,1,1,1,"Y","Correct"
3224373,"Y",6,2,-0.126728629032879,1,4,1,1,2,3,1,"Y","Correct"
455370,"Y",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Incorrect"
1409296,"Y",6,2,-0.126728629032879,5,5,1,9,1,1,1,"N","Incorrect"
3224370,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
5635662,"Y",6,2,-0.126728629032879,1,16,1,9,1,3,1,"Y","Correct"
138392,"Y",6,2,-0.126728629032879,1,4,1,1,2,3,1,"Y","Correct"
7285759,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
5635664,"Y",6,2,-0.126728629032879,1,16,1,9,2,3,1,"Y","Correct"
138390,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
7285757,"Y",6,2,-0.126728629032879,1,4,1,1,2,3,1,"Y","Correct"
5635666,"Y",6,2,-0.126728629032879,1,16,1,9,1,3,1,"Y","Correct"
138389,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
7285762,"Y",6,2,-0.126728629032879,1,4,1,1,1,3,1,"Y","Correct"
6570264,"N",6,2,-0.126728629032879,1,6,1,6,1,1,1,"N","Correct"
2392991,"Y",6,2,-0.126728629032879,1,4,1,9,2,3,1,"Y","Correct"
5891536,"Y",6,2,-0.126728629032879,1,4,1,9,1,3,1,"Y","Correct"
6570265,"Y",6,2,-0.126728629032879,1,6,1,6,2,3,1,"Y","Correct"
2392990,"Y",6,2,-0.126728629032879,1,4,1,9,1,3,1,"Y","Correct"
5891535,"Y",6,2,-0.126728629032879,1,4,1,9,2,3,1,"Y","Correct"
6570261,"Y",6,2,-0.126728629032879,1,6,1,6,1,3,1,"Y","Correct"
2392992,"Y",6,2,-0.126728629032879,1,4,1,9,1,3,1,"Y","Correct"
5891539,"Y",6,2,-0.126728629032879,1,4,1,9,1,3,1,"Y","Correct"
6570266,"Y",6,2,-0.126728629032879,1,6,1,6,1,1,1,"N","Incorrect"
455371,"Y",6,2,-0.126728629032879,5,5,1,9,2,3,1,"Y","Correct"
1409297,"Y",6,2,-0.126728629032879,5,5,1,9,2,3,1,"Y","Correct"
6570262,"Y",6,2,-0.126728629032879,1,6,1,6,1,3,1,"Y","Correct"
